iata_code,name,latitude,longitude,elevation_ft,continent,country_code,region_code,city,airport_type,is_hub,region
OKA,Naha Airport / JASDF Naha Air Base,26.195801,127.646004,12.0,AS,JP,JP-47,Naha,large_airport,False,JP
OKC,Will Rogers World Airport,35.393388,-97.598248,1295.0,,US,US-OK,Oklahoma City,large_airport,False,US
OKD,Sapporo Okadama Airport,43.117447,141.38134,25.0,AS,JP,JP-01,Sapporo,medium_airport,False,JP
OKE,Okinoerabu Airport,27.431604,128.705564,101.0,AS,JP,JP-46,Wadomari,medium_airport,False,JP
OKI,Oki Global Geopark Airport,36.178388,133.323566,311.0,AS,JP,JP-32,Okinoshima,medium_airport,False,JP
OKJ,Okayama Momotaro Airport,34.756901,133.854996,806.0,AS,JP,JP-33,Okayama,medium_airport,False,JP
OKL,Oksibil Airport,-4.9071,140.6277,4315.0,AS,ID,ID-PP,Oksibil,medium_airport,False,ID
OKY,Oakey Army Aviation Centre,-27.409262,151.736727,1335.0,OC,AU,AU-QLD,,medium_airport,False,AU
OLA,Ørland Airport,63.69889831542969,9.604000091552734,28.0,EU,NO,NO-50,Ørland,medium_airport,False,NO
OLB,Olbia Costa Smeralda Airport,40.898701,9.51763,37.0,EU,IT,IT-88,Olbia (SS),medium_airport,False,IT
OLF,L M Clayton Airport,48.094501,-105.574997,1986.0,,US,US-MT,Wolf Point,medium_airport,False,US
OLM,Olympia Regional Airport,46.969399,-122.903,209.0,,US,US-WA,Olympia,medium_airport,False,US
OLZ,Olyokminsk Airport,60.401833,120.476094,656.0,AS,RU,RU-SA,Olyokminsk,medium_airport,False,RU
OMA,Eppley Airfield,41.3032,-95.894096,984.0,,US,US-NE,Omaha,large_airport,False,US
OMD,Oranjemund Airport,-28.5847,16.446699,14.0,AF,,NA-KA,Oranjemund,medium_airport,False,
OME,Nome Airport,64.51219940185547,-165.44500732421875,37.0,,US,US-AK,Nome,medium_airport,False,US
OMH,Urmia Airport,37.6680984497,45.0686988831,4343.0,AS,IR,IR-04,Urmia,medium_airport,False,IR
OMO,Mostar International Airport,43.282901763916016,17.84589958190918,156.0,EU,BA,BA-BIH,Mostar,medium_airport,False,BA
OMR,Oradea International Airport,47.025299072265625,21.90250015258789,465.0,EU,RO,RO-BH,Oradea,medium_airport,False,RO
OMS,Omsk Central Airport,54.96699905395508,73.31050109863281,311.0,AS,RU,RU-OMS,Omsk,medium_airport,False,RU
OND,Ondangwa Airport,-17.878201,15.9526,3599.0,AF,,NA-ON,Ondangwa,medium_airport,False,
ONJ,Odate Noshiro Airport,40.191898,140.371002,292.0,AS,JP,JP-05,Kitaakita,medium_airport,False,JP
ONQ,Zonguldak Çaycuma Airport,41.506401,32.0886,44.0,AS,TR,TR-67,Zonguldak,medium_airport,False,TR
ONT,Ontario International Airport,34.056,-117.600998,944.0,,US,US-CA,Ontario,large_airport,False,US
ONX,Enrique Adolfo Jimenez Airport,9.35664,-79.867401,25.0,,PA,PA-3,Colón,medium_airport,False,PA
OOL,Gold Coast Airport,-28.165962,153.506641,21.0,OC,AU,AU-QLD,Gold Coast,medium_airport,False,AU
OOM,Cooma Snowy Mountains Airport,-36.300445,148.972408,3088.0,OC,AU,AU-NSW,Cooma,medium_airport,False,AU
OPF,Miami-Opa Locka Executive Airport,25.907,-80.278397,8.0,,US,US-FL,Miami,medium_airport,False,US
OPO,Francisco de Sá Carneiro Airport,41.2481002808,-8.68138980865,228.0,EU,PT,PT-13,Porto,large_airport,False,PT
OPU,Balimo Airport,-8.05000019073,142.932998657,51.0,OC,PG,PG-WPD,Balimo,medium_airport,False,PG
ORB,Örebro Airport,59.22370147705078,15.038000106811523,188.0,EU,SE,SE-T,Örebro,medium_airport,False,SE
ORF,Norfolk International Airport,36.895341,-76.201,26.0,,US,US-VA,Norfolk,large_airport,False,US
ORH,Worcester Regional Airport,42.2673,-71.875702,1009.0,,US,US-MA,Worcester,medium_airport,False,US
ORK,Cork Airport,51.841301,-8.49111,502.0,EU,IE,IE-CO,Cork,medium_airport,False,IE
ORN,Oran Es-Sénia (Ahmed Ben Bella) International Airport,35.623901,-0.621183,295.0,AF,DZ,DZ-31,Es-Sénia,medium_airport,False,DZ
ORT,Northway Airport,62.9613,-141.929001,1715.0,,US,US-AK,Northway,medium_airport,False,US
ORY,Paris-Orly Airport,48.72333,2.37944,291.0,EU,FR,FR-IDF,"Paris (Orly, Val-de-Marne)",large_airport,False,FR
OSD,Åre Östersund Airport,63.194135,14.500322,1233.0,EU,SE,SE-Z,Östersund,medium_airport,False,SE
OSI,Osijek Airport,45.462355,18.811278,290.0,EU,HR,HR-14,Klisa,medium_airport,False,HR
OSL,"Oslo Airport, Gardermoen",60.193901,11.1004,681.0,EU,NO,NO-32,Oslo (Gardermoen),large_airport,False,NO
OSR,Ostrava Leos Janáček Airport,49.696301,18.111099,844.0,EU,CZ,CZ-MO,Mošnov,medium_airport,False,CZ
OSS,Osh Airport,40.609001,72.793297,2927.0,AS,KG,KG-O,Osh,medium_airport,False,KG
OST,Oostende-Brugge International Airport,51.1998,2.874673,13.0,EU,BE,BE-VWV,Oostende,medium_airport,False,BE
OSW,Orsk Airport,51.072498,58.5956,909.0,AS,RU,RU-ORE,Orsk,medium_airport,False,RU
OTH,Southwest Oregon Regional Airport,43.41709899902344,-124.24600219726562,17.0,,US,US-OR,North Bend,medium_airport,False,US
OTP,Bucharest Henri Coandă International Airport,44.572127,26.103396,314.0,EU,RO,RO-IF,Otopeni,large_airport,False,RO
OTZ,Ralph Wien Memorial Airport,66.88469696,-162.598999,14.0,,US,US-AK,Kotzebue,medium_airport,False,US
OUA,Ouagadougou Airport,12.3532,-1.51242,1037.0,AF,BF,BF-KAD,Ouagadougou,medium_airport,False,BF
OUD,Oujda Angads Airport,34.789558,-1.926041,1535.0,AF,MA,MA-02,Ahl Angad,medium_airport,False,MA
OUL,Oulu Airport,64.930099,25.354601,47.0,EU,FI,FI-14,Oulu / Oulunsalo,medium_airport,False,FI
OVB,Novosibirsk Tolmachevo Airport,55.019756,82.618675,365.0,EU,RU,RU-NVS,Novosibirsk,large_airport,False,RU
OVD,Asturias Airport,43.563599,-6.03462,416.0,EU,ES,ES-AS,Ranón,medium_airport,False,ES
OVS,Sovetskiy Airport,61.326622009277344,63.60191345214844,351.0,AS,RU,RU-KHM,Sovetskiy,medium_airport,False,RU
OWB,Owensboro Daviess County Airport,37.74010086,-87.16680145,407.0,,US,US-KY,Owensboro,medium_airport,False,US
OXB,Osvaldo Vieira International Airport,11.894800186157228,-15.65369987487793,129.0,AF,GW,GW-BS,Bissau,medium_airport,False,GW
OYE,Oyem Airport,1.5431100130081177,11.58139991760254,2158.0,AF,GA,GA-9,Oyem,medium_airport,False,GA
OZC,Labo Airport,8.17851,123.842003,75.0,AS,PH,PH-MSC,Ozamiz,medium_airport,False,PH
OZH,Zaporizhzhia International Airport,47.867000579833984,35.31570053100586,373.0,EU,UA,UA-23,Zaporizhia,medium_airport,False,UA
OZZ,Ouarzazate Airport,30.9391002655,-6.909430027010001,3782.0,AF,MA,MA-08,Ouarzazate,medium_airport,False,MA
PAB,Bilaspur Airport,21.9884,82.111,899.0,AS,IN,IN-CT,Bilaspur,medium_airport,False,IN
PAC,Marcos A. Gelabert International Airport,8.97334,-79.555603,31.0,,PA,PA-8,Albrook,medium_airport,False,PA
PAD,Paderborn Lippstadt Airport,51.614101,8.61632,699.0,EU,DE,DE-NW,Büren,medium_airport,False,DE
PAE,Seattle Paine Field International Airport,47.9063,-122.281998,606.0,,US,US-WA,Everett,medium_airport,False,US
PAG,Pagadian Airport,7.825632,123.459635,5.0,AS,PH,PH-ZAS,Pagadian,medium_airport,False,PH
PAH,Barkley Regional Airport,37.06079864501953,-88.7738037109375,410.0,,US,US-KY,Paducah,medium_airport,False,US
PAP,Toussaint Louverture International Airport,18.580023,-72.292596,122.0,,HT,HT-OU,Port-au-Prince,large_airport,False,HT
PAT,Jay Prakash Narayan Airport,25.591299,85.087997,170.0,AS,IN,IN-BR,Patna,medium_airport,False,IN
PAV,Paulo Afonso Airport,-9.40088,-38.250599,883.0,SA,BR,BR-BA,Paulo Afonso,medium_airport,False,BR
PAZ,El Tajín National Airport,20.6026992798,-97.4608001709,497.0,,MX,MX-VER,Poza Rica,medium_airport,False,MX
PBC,Hermanos Serdán International Airport,19.158465,-98.371582,7361.0,,MX,MX-PUE,Puebla,medium_airport,False,MX
PBD,Porbandar Airport,21.649524,69.656405,23.0,AS,IN,IN-GJ,Porbandar,medium_airport,False,IN
PBG,Plattsburgh International Airport,44.650901794433594,-73.46810150146484,234.0,,US,US-NY,Plattsburgh,medium_airport,False,US
PBH,Paro International Airport,27.4032,89.424599,7364.0,AS,BT,BT-11,Paro,medium_airport,False,BT
PBI,Palm Beach International Airport,26.683201,-80.095596,19.0,,US,US-FL,West Palm Beach,large_airport,False,US
PBM,Johan Adolf Pengel International Airport,5.45283,-55.187801,59.0,SA,SR,SR-PR,Zandery,large_airport,False,SR
PBO,Paraburdoo Airport,-23.1711006165,117.745002747,1406.0,OC,AU,AU-WA,Paraburdoo,medium_airport,False,AU
PBR,Puerto Barrios Airport,15.7309,-88.583801,33.0,,GT,GT-IZ,Puerto Barrios,medium_airport,False,GT
PBU,Putao Airport,27.32990074157715,97.42630004882812,1500.0,AS,MM,MM-11,Putao,medium_airport,False,MM
PCL,Cap FAP David Abenzur Rengifo International Airport,-8.37794017791748,-74.57430267333984,513.0,SA,PE,PE-UCA,Pucallpa,medium_airport,False,PE
PCP,Principe Airport,1.66294,7.41174,591.0,AF,ST,ST-P,São Tomé & Príncipe,medium_airport,False,ST
PCR,German Olano Airport,6.18472,-67.4932,177.0,SA,CO,CO-VID,Puerto Carreño,medium_airport,False,CO
PDA,Obando Cesar Gaviria Trujillo Airport,3.85353,-67.9062,460.0,SA,CO,CO-GUA,Puerto Inírida,medium_airport,False,CO
PDG,Minangkabau International Airport,-0.786917,100.280998,18.0,AS,ID,ID-SB,Padang (Katapiang),medium_airport,False,ID
PDK,DeKalb Peachtree Airport,33.87633,-84.30213,1003.0,,US,US-GA,Atlanta,medium_airport,False,US
PDL,João Paulo II Airport,37.7411994934,-25.6979007721,259.0,EU,PT,PT-20,Ponta Delgada,large_airport,False,PT
PDO,Pendopo Airport,-3.2860701084136963,103.87999725341795,184.0,AS,ID,ID-SS,Talang Gudang-Sumatra Island,medium_airport,False,ID
PDP,Capitan Corbeta CA Curbelo International Airport,-34.855099,-55.094299,95.0,SA,UY,UY-MA,Punta del Este,medium_airport,False,UY
PDS,Piedras Negras International Airport,28.627873,-100.53524,901.0,,MX,MX-COA,Piedras Negras,medium_airport,False,MX
PDT,Eastern Oregon Regional Airport at Pendleton,45.695099,-118.841003,1497.0,,US,US-OR,Pendleton,medium_airport,False,US
PDV,Plovdiv International Airport,42.067799,24.8508,597.0,EU,BG,BG-16,Plovdiv,medium_airport,False,BG
PDX,Portland International Airport,45.588699,-122.598,31.0,,US,US-OR,Portland,large_airport,False,US
PED,Pardubice Airport,50.01340103149414,15.73859977722168,741.0,EU,CZ,CZ-PA,Pardubice,medium_airport,False,CZ
PEE,Perm International Airport,57.914501,56.021198,404.0,EU,RU,RU-PER,Perm,medium_airport,False,RU
PEG,Perugia San Francesco d'Assisi – Umbria International Airport,43.095901,12.5132,697.0,EU,IT,IT-55,Perugia (PG),medium_airport,False,IT
PEI,Matecaña International Airport,4.81267,-75.7395,4416.0,SA,CO,CO-RIS,Pereira,medium_airport,False,CO
PEM,Padre Aldamiz International Airport,-12.6135997772,-69.2285995483,659.0,SA,PE,PE-MDD,Puerto Maldonado,medium_airport,False,PE
PEN,Penang International Airport,5.297140121459961,100.2770004272461,11.0,AS,MY,MY-07,Penang,medium_airport,False,MY
PER,Perth International Airport,-31.94029998779297,115.96700286865234,67.0,OC,AU,AU-WA,Perth,large_airport,False,AU
PES,Petrozavodsk Airport,61.88520050048828,34.154701232910156,151.0,EU,RU,RU-KR,Petrozavodsk,medium_airport,False,RU
PET,João Simões Lopes Neto International Airport,-31.717253,-52.327952,59.0,SA,BR,BR-RS,Pelotas,medium_airport,False,BR
PEV,Pécs-Pogány Airport,45.988891,18.242044,651.0,EU,HU,HU-BA,Pécs,medium_airport,False,HU
PEW,Peshawar International Airport,33.993900299072266,71.51460266113281,1158.0,AS,PK,PK-KP,Peshawar,medium_airport,False,PK
PEX,Pechora Airport,65.121101,57.130798,98.0,EU,RU,RU-KO,Pechora,medium_airport,False,RU
PEZ,Penza Airport,53.110599517822266,45.02109909057617,614.0,EU,RU,RU-PNZ,Penza,medium_airport,False,RU
PFB,Lauro Kurtz Airport,-28.243976,-52.32777,2380.0,SA,BR,BR-RS,Passo Fundo,medium_airport,False,BR
PFO,Paphos International Airport,34.717999,32.485699,41.0,AS,CY,CY-06,Paphos,medium_airport,False,CY
PGA,Page Municipal Airport,36.924234,-111.447716,4316.0,,US,US-AZ,Page,medium_airport,False,US
PGD,Punta Gorda Airport,26.9202,-81.990501,26.0,,US,US-FL,Punta Gorda,medium_airport,False,US
PGF,Perpignan-Rivesaltes (Llabanère) Airport,42.740398,2.87067,144.0,EU,FR,FR-OCC,Perpignan/Rivesaltes,medium_airport,False,FR
PGH,Pantnagar Airport,29.0334,79.473701,769.0,AS,IN,IN-UP,Pantnagar,medium_airport,False,IN
PGK,Depati Amir Airport,-2.1622,106.139,109.0,AS,ID,ID-BB,Pangkal Pinang,medium_airport,False,ID
PGU,Persian Gulf International Airport,27.379601,52.737701,27.0,AS,IR,IR-18,Khiyaroo,medium_airport,False,IR
PGV,Pitt-Greenville Airport,35.635535,-77.384262,26.0,,US,US-NC,Greenville,medium_airport,False,US
PGZ,Ponta Grossa Airport - Comandante Antonio Amilton Beraldo,-25.184476,-50.143822,2588.0,SA,BR,BR-PR,Ponta Grossa,medium_airport,False,BR
PHB,Parnaíba - Prefeito Doutor João Silva Filho International Airport,-2.89375,-41.731998,23.0,SA,BR,BR-PI,Parnaíba,medium_airport,False,BR
PHC,Port Harcourt International Airport,5.0154900550842285,6.94959020614624,87.0,AF,NG,NG-RI,Port Harcourt,medium_airport,False,NG
PHE,Port Hedland International Airport,-20.3777999878,118.625999451,33.0,OC,AU,AU-WA,Port Hedland,medium_airport,False,AU
PHF,Newport News Williamsburg International Airport,37.131901,-76.492996,42.0,,US,US-VA,Newport News,medium_airport,False,US
PHL,Philadelphia International Airport,39.871899,-75.241096,36.0,,US,US-PA,Philadelphia,large_airport,False,US
PHS,Phitsanulok Airport,16.7829,100.278999,154.0,AS,TH,TH-65,Phitsanulok,medium_airport,False,TH
PHW,Hendrik Van Eck Airport,-23.9372005463,31.1553993225,1432.0,AF,ZA,ZA-NP,Phalaborwa,medium_airport,False,ZA
PHX,Phoenix Sky Harbor International Airport,33.435302,-112.005905,1135.0,,US,US-AZ,Phoenix,large_airport,False,US
PHY,Phetchabun Airport,16.6760005951,101.194999695,450.0,AS,TH,TH-67,,medium_airport,False,TH
PIA,General Wayne A. Downing Peoria International Airport,40.6642,-89.693298,660.0,,US,US-IL,Peoria,medium_airport,False,US
PIB,Hattiesburg Laurel Regional Airport,31.4671,-89.337097,298.0,,US,US-MS,Moselle,medium_airport,False,US
PIE,St. Petersburg Clearwater International Airport,27.9102,-82.687401,11.0,,US,US-FL,Pinellas Park,medium_airport,False,US
PIF,Pingtung Air Force Base North,22.700199,120.482002,97.0,AS,TW,TW-PIF,Pingtung,medium_airport,False,TW
PIH,Pocatello Regional Airport,42.9098014831543,-112.59600067138672,4452.0,,US,US-ID,Pocatello,medium_airport,False,US
PIK,Glasgow Prestwick Airport,55.502003,-4.587019,65.0,EU,GB,GB-SCT,"Prestwick, South Ayrshire",medium_airport,False,GB
PIR,Pierre Regional Airport,44.38270187,-100.2860031,1744.0,,US,US-SD,Pierre,medium_airport,False,US
PIS,Poitiers-Biard Airport,46.5877,0.306666,423.0,EU,FR,FR-NAQ,Poitiers/Biard,medium_airport,False,FR
PIT,Pittsburgh International Airport,40.491501,-80.232903,1203.0,,US,US-PA,Pittsburgh,large_airport,False,US
PIU,Capitán FAP Guillermo Concha Iberico International Airport,-5.20574998856,-80.61640167239999,120.0,SA,PE,PE-PIU,Piura,medium_airport,False,PE
PIX,Pico Airport,38.554298,-28.441299,109.0,EU,PT,PT-20,Pico Island,medium_airport,False,PT
PIZ,Point Lay LRRS Airport,69.732903,-163.005005,22.0,,US,US-AK,Point Lay,medium_airport,False,US
PJM,Puerto Jimenez Airport,8.533329963684082,-83.30000305175781,7.0,,CR,CR-P,Puerto Jimenez,medium_airport,False,CR
PKB,Mid Ohio Valley Regional Airport,39.3451,-81.439201,858.0,,US,US-WV,Parkersburg (Williamstown),medium_airport,False,US
PKC,Yelizovo Airport,53.16764,158.451863,131.0,AS,RU,RU-KAM,Petropavlovsk-Kamchatsky,medium_airport,False,RU
PKE,Parkes Airport,-33.131401062,148.238998413,1069.0,OC,AU,AU-NSW,Parkes,medium_airport,False,AU
PKU,Sultan Syarif Kasim II International Airport / Roesmin Nurjadin AFB,0.458647,101.444321,102.0,AS,ID,ID-RI,Pekanbaru,medium_airport,False,ID
PKV,Pskov Airport,57.78390121459961,28.395599365234375,154.0,EU,RU,RU-PSK,Pskov,medium_airport,False,RU
PKX,Beijing Daxing International Airport,39.509945,116.41092,98.0,AS,CN,CN-11,Beijing,large_airport,False,CN
PKY,Tjilik Riwut Airport,-2.22513,113.943001,82.0,AS,ID,ID-KT,Palangkaraya,medium_airport,False,ID
PKZ,Pakse International Airport,15.132100105285645,105.78099822998048,351.0,AS,LA,LA-CH,Pakse,medium_airport,False,LA
PLJ,Placencia Airport,16.536957,-88.361511,3.0,,BZ,BZ-SC,Placencia,medium_airport,False,BZ
PLM,Sultan Mahmud Badaruddin II Airport,-2.897653,104.698147,49.0,AS,ID,ID-SS,Palembang,medium_airport,False,ID
PLN,Pellston Regional Airport of Emmet County Airport,45.57089996,-84.79669952,721.0,,US,US-MI,Pellston,medium_airport,False,US
PLO,Port Lincoln Airport,-34.6053009033,135.880004883,36.0,OC,AU,AU-SA,Port Lincoln,medium_airport,False,AU
PLQ,Palanga International Airport,55.973201751708984,21.093900680541992,33.0,EU,LT,LT-KL,Palanga,medium_airport,False,LT
PLS,Providenciales International Airport,21.773697,-72.268321,15.0,,TC,TC-PR,Providenciales,large_airport,False,TC
PLW,Mutiara - SIS Al-Jufrie Airport,-0.916462,119.908647,284.0,AS,ID,ID-ST,Palu,medium_airport,False,ID
PLX,Semey Airport,50.351295,80.234398,761.0,AS,KZ,KZ-ABA,Semey,medium_airport,False,KZ
PLZ,Chief Dawid Stuurman International Airport,-33.984901,25.6173,226.0,AF,ZA,ZA-EC,Gqeberha (Port Elizabeth),medium_airport,False,ZA
PMC,El Tepual Airport,-41.43889999389648,-73.09400177001953,294.0,SA,CL,CL-LL,Puerto Montt,medium_airport,False,CL
PMF,Parma Airport,44.826351,10.29705,161.0,EU,IT,IT-45,Parma (PR),medium_airport,False,IT
PMG,Ponta Porã Airport,-22.549601,-55.702599,2156.0,SA,BR,BR-MS,Ponta Porã,medium_airport,False,BR
PMI,Palma de Mallorca Airport,39.551701,2.73881,27.0,EU,ES,ES-IB,Palma de Mallorca,large_airport,False,ES
PMO,Falcone–Borsellino Airport,38.175999,13.091,65.0,EU,IT,IT-82,Palermo,large_airport,False,IT
PMQ,Perito Moreno Jalil Hamer Airport,-46.537899,-70.978699,1410.0,SA,AR,AR-Z,Perito Moreno,medium_airport,False,AR
PMR,Palmerston North Airport,-40.320599,175.617004,151.0,OC,NZ,NZ-MWT,Palmerston North,medium_airport,False,NZ
PMV,Del Caribe Santiago Mariño International Airport,10.912603378295898,-63.96659851074219,74.0,SA,VE,VE-O,Isla Margarita,medium_airport,False,VE
PMW,Brigadeiro Lysias Rodrigues Airport,-10.2915,-48.356998,774.0,SA,BR,BR-TO,Palmas,medium_airport,False,BR
PMY,El Tehuelche Airport,-42.7592,-65.1027,427.0,SA,AR,AR-U,Puerto Madryn,medium_airport,False,AR
PNA,Pamplona Airport,42.77,-1.64633,1504.0,EU,ES,ES-NC,Pamplona,medium_airport,False,ES
PND,Punta Gorda Airport,16.1024,-88.808296,7.0,,BZ,BZ-TOL,Punta Gorda,medium_airport,False,BZ
PNH,Phnom Penh International Airport,11.5466,104.844002,40.0,AS,KH,KH-12,Phnom Penh (Pou Senchey),large_airport,False,KH
PNI,Pohnpei International Airport,6.985099792480469,158.20899963378906,10.0,OC,FM,FM-PNI,Pohnpei Island,medium_airport,False,FM
PNK,Supadio Airport,-0.150711,109.403999,10.0,AS,ID,ID-KB,Pontianak,medium_airport,False,ID
PNL,Pantelleria Airport,36.816502,11.9689,628.0,EU,IT,IT-82,Pantelleria (TP),medium_airport,False,IT
PNP,Girua Airport,-8.80453968048,148.309005737,311.0,OC,PG,PG-NPP,Popondetta,medium_airport,False,PG
PNQ,Pune Airport / Lohagaon Air Force Station,18.5821,73.919701,1942.0,AS,IN,IN-MM,Pune,medium_airport,False,IN
PNR,Antonio Agostinho-Neto International Airport,-4.81603,11.8866,55.0,AF,CG,CG-5,Pointe Noire,medium_airport,False,CG
PNS,Pensacola International Airport,30.4734,-87.1866,121.0,,US,US-FL,Pensacola,medium_airport,False,US
PNT,Lieutenant Julio Gallardo Airport,-51.67067,-72.529078,217.0,SA,CL,CL-MA,Puerto Natales,medium_airport,False,CL
PNY,Pondicherry Airport,11.968,79.812,134.0,AS,IN,IN-PY,Puducherry (Pondicherry),medium_airport,False,IN
PNZ,Senador Nilo Coelho Airport,-9.362422,-40.569098,1263.0,SA,BR,BR-PE,Petrolina,medium_airport,False,BR
POA,Salgado Filho International Airport,-29.994712,-51.166592,11.0,SA,BR,BR-RS,Porto Alegre,medium_airport,False,BR
POG,Port Gentil Airport,-0.7117390036582947,8.754380226135254,13.0,AF,GA,GA-8,Port Gentil,medium_airport,False,GA
POL,Pemba Airport,-12.993302,40.524867,331.0,AF,MZ,MZ-P,Pemba,medium_airport,False,MZ
POM,Port Moresby Jacksons International Airport,-9.44338035583496,147.22000122070312,146.0,OC,PG,PG-NCD,Port Moresby,large_airport,False,PG
POP,Gregorio Luperon International Airport,19.7579,-70.57,15.0,,DO,DO-18,Puerto Plata,medium_airport,False,DO
POR,Pori Airport,61.4617,21.799999,44.0,EU,FI,FI-17,Pori,medium_airport,False,FI
POS,Piarco International Airport,10.5954,-61.3372,58.0,,TT,TT-TUP,Port of Spain,medium_airport,False,TT
POZ,Poznań-Ławica Airport,52.421598,16.823359,308.0,EU,PL,PL-WP,Poznań,medium_airport,False,PL
PPB,Presidente Prudente Airport,-22.1751,-51.424599,1477.0,SA,BR,BR-SP,Presidente Prudente,medium_airport,False,BR
PPG,Pago Pago International Airport,-14.331,-170.710007,32.0,OC,AS,AS-WT,Pago Pago,medium_airport,False,AS
PPK,Petropavl Airport,54.774702,69.183273,453.0,AS,KZ,KZ-SEV,Petropavl,medium_airport,False,KZ
PPN,Guillermo León Valencia Airport,2.4544,-76.6093,5687.0,SA,CO,CO-CAU,Popayán,medium_airport,False,CO
PPP,Proserpine Whitsunday Coast Airport,-20.494416,148.553583,82.0,OC,AU,AU-QLD,Proserpine,medium_airport,False,AU
PPS,Puerto Princesa International Airport / PAF Antonio Bautista Air Base,9.74212,118.759003,71.0,AS,PH,PH-PLW,Puerto Princesa,medium_airport,False,PH
PPT,Faa'a International Airport,-17.553699,-149.606995,5.0,OC,PF,PF-U-A,Papeete,large_airport,False,PF
PQC,Phu Quoc International Airport,10.1698,103.9931,37.0,AS,VN,VN-SW,Phu Quoc Island,medium_airport,False,VN
PQI,Presque Isle International Airport,46.688999,-68.0448,534.0,,US,US-ME,Presque Isle,medium_airport,False,US
PQQ,Port Macquarie Airport,-31.4358005524,152.863006592,12.0,OC,AU,AU-NSW,Port Macquarie,medium_airport,False,AU
PRA,General Urquiza Airport,-31.7948,-60.4804,242.0,SA,AR,AR-E,Parana,medium_airport,False,AR
PRC,Prescott International Airport - Ernest A. Love Field,34.654499,-112.419998,5045.0,,US,US-AZ,Prescott,medium_airport,False,US
