origin_country,destination_country,origin_airport,origin_name,origin_city,origin_type,origin_is_hub,destination_airport,destination_name,destination_city,destination_type,destination_is_hub,distance_km
LY,RU,MJI,Mitiga International Airport,Tripoli,large_airport,False,KJA,Krasnoyarsk International Airport,Krasnoyarsk,large_airport,False,6383.26
LY,BW,MJI,Mitiga International Airport,Tripoli,large_airport,False,GBE,Sir Seretse Khama International Airport,Gaborone,large_airport,False,6526.55
LY,CA,MJI,Mitiga International Airport,Tripoli,large_airport,False,YHZ,Halifax / Stanfield International Airport,Halifax,large_airport,False,6530.27
LY,IN,MJI,Mitiga International Airport,Tripoli,large_airport,False,HYD,Rajiv Gandhi International Airport,Hyderabad,large_airport,False,6686.32
LY,MG,MJI,Mitiga International Airport,Tripoli,large_airport,False,TNR,Ivato Airport,Antananarivo,large_airport,False,6799.35
LY,BR,MJI,Mitiga International Airport,Tripoli,large_airport,False,FOR,Pinto Martins International Airport,Fortaleza,large_airport,False,6802.2
LY,NP,MJI,Mitiga International Airport,Tripoli,large_airport,False,KTM,Tribhuvan International Airport,Kathmandu,large_airport,False,6808.6
LY,IN,MJI,Mitiga International Airport,Tripoli,large_airport,False,BLR,Kempegowda International Airport,Bangalore,large_airport,False,6839.72
LY,MZ,MJI,Mitiga International Airport,Tripoli,large_airport,False,MPM,Maputo Airport,Maputo,large_airport,False,6850.77
LY,SZ,MJI,Mitiga International Airport,Tripoli,large_airport,False,SHO,King Mswati III International Airport,Mpaka,large_airport,False,6870.76
LY,IN,MJI,Mitiga International Airport,Tripoli,large_airport,False,COK,Cochin International Airport,Kochi,large_airport,False,6893.85
LY,MV,MJI,Mitiga International Airport,Tripoli,large_airport,False,MLE,Malé International Airport,Malé,large_airport,False,6995.46
LY,CA,MJI,Mitiga International Airport,Tripoli,large_airport,False,YQB,Quebec Jean Lesage International Airport,Quebec,large_airport,False,7040.17
LY,IN,MJI,Mitiga International Airport,Tripoli,large_airport,False,TRV,Thiruvananthapuram International Airport,Thiruvananthapuram,large_airport,False,7041.21
LY,IN,MJI,Mitiga International Airport,Tripoli,large_airport,False,MAA,Chennai International Airport,Chennai,large_airport,False,7081.3
LY,US,MJI,Mitiga International Airport,Tripoli,large_airport,False,PWM,Portland International Jetport,Portland,large_airport,False,7086.62
LY,US,MJI,Mitiga International Airport,Tripoli,large_airport,False,BOS,Logan International Airport,Boston,large_airport,False,7192.71
LY,ZA,MJI,Mitiga International Airport,Tripoli,large_airport,False,DUR,King Shaka International Airport,Durban,large_airport,False,7199.78
LY,US,MJI,Mitiga International Airport,Tripoli,large_airport,False,PVD,Theodore Francis Green State Airport,Warwick,large_airport,False,7251.86
LY,CA,MJI,Mitiga International Airport,Tripoli,large_airport,False,YUL,Montreal / Pierre Elliott Trudeau International Airport,Montréal,large_airport,False,7262.69
LY,IN,MJI,Mitiga International Airport,Tripoli,large_airport,False,CCU,Netaji Subhash Chandra Bose International Airport,Kolkata,large_airport,False,7332.44
LY,US,MJI,Mitiga International Airport,Tripoli,large_airport,False,BDL,Bradley International Airport,Hartford,large_airport,False,7338.61
LY,LK,MJI,Mitiga International Airport,Tripoli,large_airport,False,CMB,Bandaranaike International Colombo Airport,Colombo,large_airport,False,7394.1
LY,CA,MJI,Mitiga International Airport,Tripoli,large_airport,False,YOW,Ottawa Macdonald-Cartier International Airport,Ottawa,large_airport,False,7407.31
LY,BD,MJI,Mitiga International Airport,Tripoli,large_airport,False,DAC,Hazrat Shahjalal International Airport,Dhaka,large_airport,False,7449.19
LY,GF,MJI,Mitiga International Airport,Tripoli,large_airport,False,CAY,Cayenne – Félix Eboué Airport,Matoury,large_airport,False,7450.75
LY,ZA,MJI,Mitiga International Airport,Tripoli,large_airport,False,CPT,Cape Town International Airport,Cape Town,large_airport,False,7454.83
LY,RE,MJI,Mitiga International Airport,Tripoli,large_airport,False,RUN,Roland Garros Airport,Sainte-Marie,large_airport,False,7474.23
LY,BR,MJI,Mitiga International Airport,Tripoli,large_airport,False,SSA,Deputado Luiz Eduardo Magalhães International Airport,Salvador,large_airport,False,7476.12
LY,US,MJI,Mitiga International Airport,Tripoli,large_airport,False,LGA,LaGuardia Airport,New York,large_airport,False,7481.53
LY,BR,MJI,Mitiga International Airport,Tripoli,large_airport,False,BEL,Val de Cans/Júlio Cezar Ribeiro International Airport,Belém,large_airport,False,7496.05
LY,US,MJI,Mitiga International Airport,Tripoli,large_airport,False,EWR,Newark Liberty International Airport,Newark,large_airport,False,7508.14
LY,US,MJI,Mitiga International Airport,Tripoli,large_airport,False,SYR,Syracuse Hancock International Airport,Syracuse,large_airport,False,7540.58
LY,LK,MJI,Mitiga International Airport,Tripoli,large_airport,False,HRI,Mattala Rajapaksa International Airport,Mattala,large_airport,False,7563.21
LY,MU,MJI,Mitiga International Airport,Tripoli,large_airport,False,MRU,Sir Seewoosagur Ramgoolam International Airport,Plaine Magnien,large_airport,False,7574.47
LY,MN,MJI,Mitiga International Airport,Tripoli,large_airport,False,UBN,Ulaanbaatar Chinggis Khaan International Airport,Ulaanbaatar (Sergelen),large_airport,False,7617.06
LY,US,MJI,Mitiga International Airport,Tripoli,large_airport,False,PHL,Philadelphia International Airport,Philadelphia,large_airport,False,7629.31
LY,GP,MJI,Mitiga International Airport,Tripoli,large_airport,False,PTP,Guadeloupe - Maryse Condé International Airport,Pointe-à-Pitre,large_airport,False,7639.56
LY,SR,MJI,Mitiga International Airport,Tripoli,large_airport,False,PBM,Johan Adolf Pengel International Airport,Zandery,large_airport,False,7672.97
LY,MQ,MJI,Mitiga International Airport,Tripoli,large_airport,False,FDF,Martinique Aimé Césaire International Airport,Fort-de-France,large_airport,False,7683.0
LY,SX,MJI,Mitiga International Airport,Tripoli,large_airport,False,SXM,Princess Juliana International Airport,Sint Maarten,large_airport,False,7688.83
LY,LC,MJI,Mitiga International Airport,Tripoli,large_airport,False,UVF,Hewanorra International Airport,Vieux Fort,large_airport,False,7726.3
LY,US,MJI,Mitiga International Airport,Tripoli,large_airport,False,BUF,Buffalo Niagara International Airport,Buffalo,large_airport,False,7741.15
LY,US,MJI,Mitiga International Airport,Tripoli,large_airport,False,BWI,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,large_airport,False,7773.32
LY,BR,MJI,Mitiga International Airport,Tripoli,large_airport,False,BPS,Porto Seguro Airport,Porto Seguro,large_airport,False,7810.4
LY,US,MJI,Mitiga International Airport,Tripoli,large_airport,False,DCA,Ronald Reagan Washington National Airport,Washington,large_airport,False,7818.0
LY,US,MJI,Mitiga International Airport,Tripoli,large_airport,False,IAD,Washington Dulles International Airport,Dulles,large_airport,False,7845.58
LY,US,MJI,Mitiga International Airport,Tripoli,large_airport,False,ORF,Norfolk International Airport,Norfolk,large_airport,False,7851.34
LY,US,MJI,Mitiga International Airport,Tripoli,large_airport,False,RIC,Richmond International Airport,Richmond,large_airport,False,7908.33
LY,PR,MJI,Mitiga International Airport,Tripoli,large_airport,False,SJU,Luis Munoz Marin International Airport,San Juan,large_airport,False,7933.6
LY,CN,MJI,Mitiga International Airport,Tripoli,large_airport,False,LHW,Lanzhou Zhongchuan International Airport,Lanzhou (Yongdeng),large_airport,False,7937.53
LY,US,MJI,Mitiga International Airport,Tripoli,large_airport,False,PIT,Pittsburgh International Airport,Pittsburgh,large_airport,False,7976.6
MA,ES,AGA,Al Massira Airport,Agadir (Temsia),large_airport,False,MAD,Adolfo Suárez Madrid–Barajas Airport,Madrid,large_airport,True,1246.13
MA,FR,AGA,Al Massira Airport,Agadir (Temsia),large_airport,False,CDG,Charles de Gaulle International Airport,"Paris (Roissy-en-France, Val-d'Oise)",large_airport,True,2310.26
MA,IT,AGA,Al Massira Airport,Agadir (Temsia),large_airport,False,FCO,Rome–Fiumicino Leonardo da Vinci International Airport,Rome,large_airport,True,2318.03
MA,GB,AGA,Al Massira Airport,Agadir (Temsia),large_airport,False,LHR,London Heathrow Airport,London,large_airport,True,2464.59
MA,DE,AGA,Al Massira Airport,Agadir (Temsia),large_airport,False,FRA,Frankfurt Airport,Frankfurt am Main,large_airport,True,2655.8
MA,NL,AGA,Al Massira Airport,Agadir (Temsia),large_airport,False,AMS,Amsterdam Airport Schiphol,Amsterdam,large_airport,True,2705.13
MA,TR,AGA,Al Massira Airport,Agadir (Temsia),large_airport,False,IST,İstanbul Airport,"Arnavutköy, Istanbul",large_airport,True,3616.1
MA,EG,AGA,Al Massira Airport,Agadir (Temsia),large_airport,False,CAI,Cairo International Airport,Cairo,large_airport,True,3899.45
MA,US,AGA,Al Massira Airport,Agadir (Temsia),large_airport,False,JFK,John F Kennedy International Airport,New York,large_airport,True,5810.26
MA,QA,AGA,Al Massira Airport,Agadir (Temsia),large_airport,False,DOH,Hamad International Airport,Doha,large_airport,True,5957.54
MA,CA,AGA,Al Massira Airport,Agadir (Temsia),large_airport,False,YYZ,Toronto Lester B. Pearson International Airport,Toronto,large_airport,True,6221.16
MA,AE,AGA,Al Massira Airport,Agadir (Temsia),large_airport,False,DXB,Dubai International Airport,Dubai,large_airport,True,6311.92
MA,US,AGA,Al Massira Airport,Agadir (Temsia),large_airport,False,MIA,Miami International Airport,Miami,large_airport,True,6859.43
MA,US,AGA,Al Massira Airport,Agadir (Temsia),large_airport,False,ORD,Chicago O'Hare International Airport,Chicago,large_airport,True,6921.31
MA,US,AGA,Al Massira Airport,Agadir (Temsia),large_airport,False,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,large_airport,True,6922.94
MA,BR,AGA,Al Massira Airport,Agadir (Temsia),large_airport,False,GRU,Guarulhos - Governador André Franco Montoro International Airport,São Paulo,large_airport,True,7166.5
MA,CO,AGA,Al Massira Airport,Agadir (Temsia),large_airport,False,BOG,El Dorado International Airport,Bogota,large_airport,True,7326.14
MA,ZA,AGA,Al Massira Airport,Agadir (Temsia),large_airport,False,JNB,O.R. Tambo International Airport,Johannesburg,large_airport,True,7447.8
MA,US,AGA,Al Massira Airport,Agadir (Temsia),large_airport,False,DFW,Dallas Fort Worth International Airport,Dallas-Fort Worth,large_airport,True,8038.08
MA,AR,AGA,Al Massira Airport,Agadir (Temsia),large_airport,False,EZE,Minister Pistarini International Airport,Buenos Aires (Ezeiza),large_airport,True,8883.95
MA,MX,AGA,Al Massira Airport,Agadir (Temsia),large_airport,False,MEX,Benito Juárez International Airport,Ciudad de México,large_airport,True,8900.89
MA,US,AGA,Al Massira Airport,Agadir (Temsia),large_airport,False,LAX,Los Angeles International Airport,Los Angeles,large_airport,True,9696.5
MA,US,AGA,Al Massira Airport,Agadir (Temsia),large_airport,False,SFO,San Francisco International Airport,San Francisco,large_airport,True,9743.47
MA,CN,AGA,Al Massira Airport,Agadir (Temsia),large_airport,False,PEK,Beijing Capital International Airport,Beijing,large_airport,True,10409.98
MA,VN,AGA,Al Massira Airport,Agadir (Temsia),large_airport,False,HAN,Noi Bai International Airport,Hanoi (Soc Son),large_airport,True,11031.98
MA,TH,AGA,Al Massira Airport,Agadir (Temsia),large_airport,False,BKK,Suvarnabhumi Airport,Bangkok,large_airport,True,11093.51
MA,KR,AGA,Al Massira Airport,Agadir (Temsia),large_airport,False,ICN,Incheon International Airport,Seoul,large_airport,True,11190.13
MA,HK,AGA,Al Massira Airport,Agadir (Temsia),large_airport,False,HKG,Hong Kong International Airport,Hong Kong,large_airport,True,11598.36
MA,VN,AGA,Al Massira Airport,Agadir (Temsia),large_airport,False,SGN,Tan Son Nhat International Airport,Ho Chi Minh City,large_airport,True,11800.74
MA,JP,AGA,Al Massira Airport,Agadir (Temsia),large_airport,False,HND,Tokyo Haneda International Airport,Tokyo,large_airport,True,12013.17
MA,SG,AGA,Al Massira Airport,Agadir (Temsia),large_airport,False,SIN,Singapore Changi Airport,Singapore,large_airport,True,12156.27
MA,ES,AGA,Al Massira Airport,Agadir (Temsia),large_airport,False,ACE,César Manrique-Lanzarote Airport,San Bartolomé,large_airport,False,433.2
MA,ES,AGA,Al Massira Airport,Agadir (Temsia),large_airport,False,FUE,Fuerteventura Airport,El Matorral,large_airport,False,478.76
MA,ES,AGA,Al Massira Airport,Agadir (Temsia),large_airport,False,LPA,Gran Canaria Airport,Gran Canaria Island,large_airport,False,638.18
MA,ES,AGA,Al Massira Airport,Agadir (Temsia),large_airport,False,TFS,Tenerife Sur Airport,Tenerife,large_airport,False,739.67
MA,PT,AGA,Al Massira Airport,Agadir (Temsia),large_airport,False,FNC,Madeira International Airport Cristiano Ronaldo,Funchal,large_airport,False,746.04
MA,GI,AGA,Al Massira Airport,Agadir (Temsia),large_airport,False,GIB,Gibraltar Airport,Gibraltar,large_airport,False,750.01
MA,PT,AGA,Al Massira Airport,Agadir (Temsia),large_airport,False,FAO,Faro Airport,Faro,large_airport,False,756.01
MA,ES,AGA,Al Massira Airport,Agadir (Temsia),large_airport,False,AGP,Málaga-Costa del Sol Airport,Málaga,large_airport,False,840.2
MA,PT,AGA,Al Massira Airport,Agadir (Temsia),large_airport,False,LIS,Humberto Delgado Airport (Lisbon Portela Airport),Lisbon,large_airport,False,940.92
MA,ES,AGA,Al Massira Airport,Agadir (Temsia),large_airport,False,ALC,Alicante-Elche Miguel Hernández Airport,Alicante,large_airport,False,1200.75
MA,PT,AGA,Al Massira Airport,Agadir (Temsia),large_airport,False,OPO,Francisco de Sá Carneiro Airport,Porto,large_airport,False,1216.65
MA,DZ,AGA,Al Massira Airport,Agadir (Temsia),large_airport,False,ALG,Houari Boumediene Airport,Algiers,large_airport,False,1366.54
MA,ES,AGA,Al Massira Airport,Agadir (Temsia),large_airport,False,IBZ,Ibiza Airport,Ibiza (Eivissa),large_airport,False,1368.63
MA,ES,AGA,Al Massira Airport,Agadir (Temsia),large_airport,False,SCQ,Santiago-Rosalía de Castro Airport,Santiago de Compostela,large_airport,False,1400.94
MA,MR,AGA,Al Massira Airport,Agadir (Temsia),large_airport,False,NKC,Nouakchott–Oumtounsy International Airport,Nouakchott,large_airport,False,1490.98
MA,ES,AGA,Al Massira Airport,Agadir (Temsia),large_airport,False,PMI,Palma de Mallorca Airport,Palma de Mallorca,large_airport,False,1507.29
MA,ES,AGA,Al Massira Airport,Agadir (Temsia),large_airport,False,BCN,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,large_airport,False,1597.85
MA,PT,AGA,Al Massira Airport,Agadir (Temsia),large_airport,False,PDL,João Paulo II Airport,Ponta Delgada,large_airport,False,1708.95
MA,FR,AGA,Al Massira Airport,Agadir (Temsia),large_airport,False,TLS,Toulouse-Blagnac Airport,Toulouse/Blagnac,large_airport,False,1758.83
MA,FR,AGA,Al Massira Airport,Agadir (Temsia),large_airport,False,BOD,Bordeaux-Mérignac Airport,Bordeaux/Mérignac,large_airport,False,1783.22
MA,SN,AGA,Al Massira Airport,Agadir (Temsia),large_airport,False,DSS,Blaise Diagne International Airport,Dakar,large_airport,False,1908.49
MA,FR,AGA,Al Massira Airport,Agadir (Temsia),large_airport,False,MRS,Marseille Provence Airport,"Marignane, Bouches-du-Rhône",large_airport,False,1948.23
MA,IT,AGA,Al Massira Airport,Agadir (Temsia),large_airport,False,CAG,Cagliari Elmas Airport,Cagliari,large_airport,False,1951.27
MA,TN,AGA,Al Massira Airport,Agadir (Temsia),large_airport,False,TUN,Tunis Carthage International Airport,Tunis,large_airport,False,1954.01
MA,ML,AGA,Al Massira Airport,Agadir (Temsia),large_airport,False,BKO,Modibo Keita International Airport,Bamako,large_airport,False,1983.76
MA,GM,AGA,Al Massira Airport,Agadir (Temsia),large_airport,False,BJL,Banjul International Airport,Yundum,large_airport,False,2029.56
MA,CV,AGA,Al Massira Airport,Agadir (Temsia),large_airport,False,SID,Amílcar Cabral International Airport,Espargos,large_airport,False,2042.0
MA,FR,AGA,Al Massira Airport,Agadir (Temsia),large_airport,False,NCE,Nice-Côte d'Azur Airport,"Nice, Alpes-Maritimes",large_airport,False,2085.1
MA,FR,AGA,Al Massira Airport,Agadir (Temsia),large_airport,False,LYS,Lyon Saint-Exupéry Airport,"Colombier-Saugnieu, Rhône",large_airport,False,2125.17
MA,LY,AGA,Al Massira Airport,Agadir (Temsia),large_airport,False,MJI,Mitiga International Airport,Tripoli,large_airport,False,2164.34
MA,NE,AGA,Al Massira Airport,Agadir (Temsia),large_airport,False,NIM,Diori Hamani International Airport,Niamey,large_airport,False,2218.53
MA,CH,AGA,Al Massira Airport,Agadir (Temsia),large_airport,False,GVA,Geneva Cointrin International Airport,Geneva,large_airport,False,2220.14
MA,IT,AGA,Al Massira Airport,Agadir (Temsia),large_airport,False,TRN,Turin Airport,Caselle Torinese (TO),large_airport,False,2223.67
